384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,,Library
SelleckChem005,SP0139-A,G10,Isosorbide,S4204,Isosorbide,10,m,10,7,25,192863447,146.14,652-67-5,free base,Others,Isosorbide is a heterocyclic compound that is derived from glucose; used as a diuretic.,[C@@H]1(CO[C@]2([C@]1(OC[C@H]2O)[H])[H])O,198,http://www.selleckchem.com/products/isosorbide.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G11,Halcinonide,S4098,Halcinonide,10,m,11,7,25,192866009,454.96,3093-35-4,free base,Others,Halcinonide is a high potency corticosteroid used in topical preparations as an anti-inflammatory agent.,C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@H](C4)OC(O5)(C)C)C(=O)CCl)C)[H])[H])F)C)=O,200,http://www.selleckchem.com/products/halcinonide.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G12,Dirithromycin,S4213,Dirithromycin,10,m,12,7,25,179604107,835.07,62013-04-1,free base,Others,Dirithromycin is a macrolide glycopeptide antibiotic by binding to the 50S subunit of the 70S bacterial ribosome to inhibit the translocation of peptides.,C1[C@@H]([C@H]([C@@H](O[C@H]1C)O[C@H]2[C@@](C[C@H]([C@@]3(N[C@H](OC([C@@]([C@@H](OC([C@H]([C@H]([C@H]2C)O[C@@H]4O[C@H]([C@@H]([C@@](C4)(OC)C)O)C)C)=O)CC)(O)C)([C@@H]3C)[H])COCCOC)[H])C)(C)O)O)N(C)C,13,http://www.selleckchem.com/products/dirithromycin.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G13,Clofazimine,S4107,Clofazimine,10,m,13,7,25,192873250,473.4,2030-63-9,free base,Others,Clofazimine is a rhimophenazine dye; originally developed for the treatment of tuberculosis; it has both antimicrobial and antiinflammatory activity; postulated mechanisms of action include intercalation of clofazimine with bacterial DNA and increasing levels of cellular phospholipase A2.,N1(C2C(=NC3=C1C=CC=C3)C=C(C(/C=2)=N\C(C)C)NC4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,10.56,http://www.selleckchem.com/products/clofazimine.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G14,Mevastatin,S4223,Mevastatin,10,m,14,7,25,192933423,390.51,73573-88-3,free base,Others,Mevastatin is a competitive inhibitor of HMG-Coenzyme A (HMG-CoA) reductase with a binding affinity 10;000 times greater than the HMG-CoA substrate itself.,C1(O[C@@H](CC[C@@H]2[C@]3([C@@H](OC(=O)[C@H](CC)C)CCC=C3C=C[C@@H]2C)[H])C[C@H](C1)O)=O,199,http://www.selleckchem.com/products/mevastatin.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G15,Histamine 2HCl,S4118,Histamine 2HCl,10,m,15,7,25,192948894,184.07,56-92-8,hydrochloride,Histamine Receptor,Histamine is an organic nitrogen compound; acts on target cells in mammalian brain via stimulation of Histamine 1/2.,C1(CCN)(=CNC=N1).Cl.Cl,16,https://www.selleckchem.com/products/histamine-2hcl.html,Neuronal Signaling,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G16,Nithiamide,S4232,Nithiamide,10,m,16,7,25,192913144,187.18,140-40-9,free base,Others,Nithiamide is a non-5-nitroimidazole drugs.,C1(SC([N+](=O)[O-])=CN=1)NC(C)=O,197,http://www.selleckchem.com/products/nithiamide.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G17,Levodropropizine,S4131,Levodropropizine,10,m,17,7,25,192948410,236.31,99291-25-5,free base,Histamine Receptor,Levodropropizine possess anti-allergic and inhibits histamine receptor; reduces cough by interfering with stimulus activation of peripheral endings of sensory nerves and by modulation of neuropeptides involved in the cough reflex.,C1=CC=CC(=C1)N2CCN(CC2)C[C@H](CO)O,198,https://www.selleckchem.com/products/levodropropizine.html,Neuronal Signaling,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G18,Deoxycorticosterone acetate,S4243,Deoxycorticosterone acetate,10,m,18,7,25,192902129,372.5,56-47-3,Endocrinology,Androgen Receptor,Deoxycorticosterone acetate is a steroid hormone used for intramuscular injection for replacement therapy of the adrenocortical steroid.,C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H](CC4)C(COC(=O)C)=O)C)[H])[H])[H])C)=O,29.53,https://www.selleckchem.com/products/deoxycorticosterone-acetate.html,Neuronal Signaling,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G19,Amprolium HCl,S4144,Amprolium HCl,10,m,19,7,25,192932496,315.24,137-88-2,hydrochloride,Others,Amprolium chloride is a thiamin antagonist; which prevents carbohydrate synthesis by blocking thiamine uptake.,C1(=CC=C[N+](=C1C)CC2=CN=C(N=C2N)CCC).Cl.[Cl-],6.34,http://www.selleckchem.com/products/amprolium-hcl.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G20,Phenothiazine,S4251,Phenothiazine,10,m,20,7,25,192892251,199.27,92-84-2,free base,Others,Phenothiazine is a dopamine-2 (D2) receptor antagonist therefore decreases the effect of dopamine in the brain.,C12=C(SC3C(N1)=CC=CC=3)C=CC=C2,200,http://www.selleckchem.com/products/phenothiazine.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G21,Bezafibrate,S4159,Bezafibrate,10,m,21,7,25,192920553,361.82,41859-67-0,free base,Others,Bezafibrate is the first clinically tested dual and pan-PPAR co-agonism.,C1=C(C=CC(=C1)C(=O)NCCC2=CC=C(C=C2)OC(C)(C)C(=O)O)Cl,198,http://www.selleckchem.com/products/bezafibrate.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G22,Tamibarotene,S4260,Tamibarotene,10,m,22,7,25,192916473,351.44,94497-51-5,free base,Others,Tamibarotene; also called retinobenzoic acid; is orally active; synthetic retinoid; developed to overcome all-trans retinoic acid (ATRA) resistance; with potential antineoplastic activity against acute promyelocytic leukaemia (APL) .,C12=C(C=C(C=C1)NC(C3C=CC(=CC=3)C(O)=O)=O)C(CCC2(C)C)(C)C,199,http://www.selleckchem.com/products/tamibarotene.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G23,LPS_G23,,LPS_G23,,,23,7,,,,,,,,,,,,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,G24,LPS_G24,,LPS_G24,,,24,7,,,,,,,,,,,,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,H03,Meclofenoxate (Centrophenoxine) HCl,S4280,Meclofenoxate (Centrophenoxine) HCl,10,m,3,8,25,192917005,294.17,3685-84-5,Salt,Others,"Meclofenoxate (Centrophenoxine) HCl is an anti-aging drug used to treat the symptoms of senile dementia and Alzheimer's disease; and also inhibits the activity of cholinephosphotransferase. 
SelleckChem005,SP0139-A,H04,Difloxacin HCl,S4384,Difloxacin HCl,10,m,4,8,25,179606760,259.19,91296-86-5,Infection,,,N/A,,,,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,H05,Digoxin  ,S4290,Digoxin  ,10,m,5,8,25,192884923,780.94,20830-75-5,Free Base,Sodium Channel,"Digoxin is a sodium-potassium pump inhibitor; used in the treatment of atrial fibrillation and heart failure.
SelleckChem005,SP0139-A,H06,Clofoctol,S4394,Clofoctol,10,m,6,8,25,192959313,365.34,37693-01-9,Infection,,,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H07,Alexidine HCl,S4302,Alexidine HCl,10,m,7,8,25,192892461,581.71,22573-93-9,,,,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N.Cl.Cl,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H08,Pasiniazid,S4404,Pasiniazid,10,m,8,8,25,179607760,290.27,2066-89-9,Infection,,,C1=CC(=C(C=C1N)O)C(=O)O.C1=CN=CC=C1C(=O)NN,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H09,Ceftazidime Pentahydrate,S4314,Ceftazidime Pentahydrate,10,m,9,8,25,179607167,636.65,78439-06-2 ,Infection,,,CC(C)(C(=O)O)O/N=C(/C1=CSC(=N1)N)C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=C C=CC=C4)C(=O)[O-].O.O.O.O.O,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H10,Sodium 4-aminohippurate Hydrate,S4414,Sodium 4-aminohippurate Hydrate,10,m,10,8,25,179607660,216.17,94-16-6,,,,C1=CC(=CC=C1C(=O)NCC(=O)[O-])N.[Na+],,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H11,Disopyramide Phosphate ,S4322,Disopyramide Phosphate ,10,m,11,8,25,192885112,437.47,22059-60-5,Cardiovascular Disease,,,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C.OP(=O)(O)O,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H12,SC-514,S4907,SC-514,10,m,12,8,25,179606389,224.3,354812-17-2,free base,I_B/IKK,SC-514 is an orally active; ATP-competitive IKK-2 inhibitor with IC50 of 3-12 _M; blocks NF-_B-dependent gene expression; does not inhibit other IKK isoforms or other serine-threonine and tyrosine kinases.,C1(=CC(=C(S1)C(=O)N)N)C2=CSC=C2,200,http://www.selleckchem.com/products/sc-514.html,NF-_B,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H13,Mesoridazine Besylate,S4334,Mesoridazine Besylate,10,m,13,8,25,179606632,544.75,32672-69-8,Neurological Disease,,,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C.C1=CC=C(C=C1)S(=O)(=O)O,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H14,NXY-059 ,S6002,NXY-059 ,10,m,14,8,25,179633807,381.33,168021-79-2,free base,Others,NXY-059 is a novel nitrone; shows efficacious neuroprotective effects.,C1(=CC=C(C=C1S(=O)(=O)[O-])S([O-])(=O)=O)/C=[N+](/C(C)(C)C)[O-].[Na+].[Na+],199,http://www.selleckchem.com/products/NXY-059.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H15,Nialamide,S4342,Nialamide,10,m,15,8,25,192956396,298.34,51-12-7,Neurological Disease,,,O/C(=NCc1ccccc1)/CCNNC(=O)c1ccncc1,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H16,VS-5584 (SB2343),S7016,VS-5584 (SB2343),10,m,16,8,25,192933692,354.41,1246560-33-7,Free Base,PI3K,VS-5584 (SB2343) is a potent and selective dual PI3K/mTOR inhibitor for mTOR; PI3K_/_/_/_ with IC50 of 3.4 nM and 2.6-21 nM; respectively. Phase 1.,N1=CC(=CN=C1N)C2=NC(=NC3=C2N=C(N3C(C)C)C)N4CCOCC4,71,www.selleckchem.com/products/vs-5584-sb2343.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H17,R-(-)-Apomorphine HCl Hemihydrate,S4350,R-(-)-Apomorphine HCl Hemihydrate,10,m,17,8,25,192919845,312.79,41372-20-7,Neurological Disease,,,CN1CCC2=CC=CC3=C2C1CC4=C3C(=C(C=C4)O)O.CN1CCC2=CC=CC3=C2C1CC4=C3C(=C(C=C4)O) O.O.Cl.Cl,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H18,XL019,S7036,XL019,10,m,18,8,25,179607530,444.53,945755-56-6,free base,JAK,XL019 is a potent and selective JAK2 inhibitor with IC50 of 2.2 nM; exhibiting >50-fold selectivity over JAK1; JAK3 and TYK2. Phase 1.,C1=CC(=CC=C1NC([C@@H]2CCCN2)=O)C3=CC=NC(=N3)NC4=CC=C(C=C4)N5CCOCC5,35,http://www.selleckchem.com/products/xl019.html,JAK/STAT,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H19,Pimozide,S4358,Pimozide,10,m,19,8,25,192903885,461.55,2062-78-4,Neurological Disease,,,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,,,,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem005,SP0139-A,H20,AZ20,S7050,AZ20,10,m,20,8,25,192961143,412.51,1233339-22-4,free base,ATM/ATR,AZ20 is a novel potent and selective inhibitor of ATR kinase with IC50 of 5 nM; 8-fold selectivity over mTOR.,C1=C(N=C(N=C1N2[C@@H](COCC2)C)C3=CC=CC4=C3C=CN4)C5(S(C)(=O)=O)CC5,201,http://www.selleckchem.com/products/az20.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H21,Pinacidil ,S4366,Pinacidil ,10,m,21,8,25,192909527,,,Cardiovascular Disease,,,CC(N\C(NC1=CC=NC=C1)=N\C#N)C(C)(C)C,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H22,NMDA (N-Methyl-D-aspartic acid),S7072,NMDA (N-Methyl-D-aspartic acid),10,m,22,8,25,192916941,147.13,6384-92-5,free base,GluR,NMDA_N-Methyl-D-aspartic acid_is a specific agonist for NMDA receptor mimicking the action of glutamate; the neurotransmitter which normally acts at that receptor. Phase 4.,[C@@H](CC(O)=O)(C(O)=O)NC,33,http://www.selleckchem.com/products/nmda-n-methyl-d-aspartic-acid.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H23,LPS_H23,,LPS_H23,,,23,8,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,H24,LPS_H24,,LPS_H24,,,24,8,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I03,Sodium Nitroprusside,S4059,Sodium Nitroprusside,10,m,3,9,25,192895927,261.92,14402-89-2,sodium,Others,Sodium Nitroprusside is a potent vasodilator working through releasing NO spontaneously in blood.,[Fe](C#N)(C#N)(C#N)(C#N)(C#N)N=O.[Na+].[Na+].[R],229,http://www.selleckchem.com/products/sodium-nitroprusside.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I04,Climbazole,S4178,Climbazole,10,m,4,9,25,192872657,292.76,38083-17-9,free base,Others,Climbazole is a broad-spectrum imidazole antifungal agent that can provide anti-dandruff benefits.,C(N1C=CN=C1)(OC2=CC=C(C=C2)Cl)C(C(C)(C)C)=O,201,http://www.selleckchem.com/products/climbazole.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I05,Griseofulvin,S4071,Griseofulvin,10,m,5,9,25,192881226,352.77,126-07-8,free base,Microtubule Associated,Griseofulvin; a production from some strains of the mold Penicillium griseofulvumam; is able to inhibit cell mitosis by interfering with microtubule function.,C1=C(C(=C2C(=C1OC)C(=O)[C@]3([C@@H](CC(C=C3OC)=O)C)O2)Cl)OC,141,http://www.selleckchem.com/products/griseofulvin.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I06,Sasapyrine,S4188,Sasapyrine,10,m,6,9,25,192920114,258.23,552-94-3,free base,Others,Sasapyrine (salsalate) is a nonsteroidal oral anti-inflammatory agent.,C(C1C(=CC=CC=1)O)(=O)OC2C(=CC=CC=2)C(=O)O,201,http://www.selleckchem.com/products/sasapyrine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I07,Ticagrelor,S4079,Ticagrelor,10,m,7,9,25,179619406,522.57,274693-27-5,free base,P2 Receptor,Ticagrelor is the first reversibly binding oral P2Y12 receptor antagonist; also inhibits CYP2C9 and 4-hydroxylation with IC50 of 10.5 _M and 8.2 _M respectively.,N1(C2=C(C(N[C@H]3[C@@H](C4=CC(F)=C(C=C4)F)C3)=NC(=N2)SCCC)N=N1)[C@H]5[C@@H]([C@@H](O)[C@H](C5)OCCO)O,200,http://www.selleckchem.com/products/ticagrelor.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I08,Bemegride,S4197,Bemegride,10,m,8,9,25,192871745,155.19,64-65-3,free base,Others,Bemegride is a central nervous system stimulant and antidote for barbiturate poisoning.,C1(CC(CC(N1)=O)(CC)C)=O,199,http://www.selleckchem.com/products/bemegride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I09,Halobetasol Propionate,S4089,Halobetasol Propionate,10,m,9,9,25,192894956,484.96,66852-54-8,free base,Others,Halobetasol Propionate is an anti-inflammatory and a dermatologic agent commonly used to treat psoriasis.,C1C(C=C2[C@](C=1)([C@]3([C@@](C[C@@H]2F)([C@]4([C@](C[C@H]3O)([C@@]([C@H](C4)C)(C(CCl)=O)OC(=O)CC)C)[H])[H])F)C)=O,200,http://www.selleckchem.com/products/halobetasol-propionate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I10,Dibenzothiophene,S4205,Dibenzothiophene,10,m,10,9,25,192920177,184.26,132-65-0,free base,Others,Dibenzothiophene (DBT) is a model compound for organic sulfur in fossil fuels.,C1=CC=C2C(=C1)SC3=C2C=CC=C3,200,http://www.selleckchem.com/products/dibenzothiophene.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I11,Dexlansoprazole,S4099,Dexlansoprazole,10,m,11,9,25,194470145,369.36,138530-94-6,free base,Others,Dexlansoprazole; the dextrorotatory enantiomer of lansoprazole; is a proton pump inhibitor (PPI) formulated to have dual delayed-release properties.,C1(=CC=NC(=C1C)C[S@](C2=NC3=C(N2)C=CC=C3)=O)OCC(F)(F)F,200,http://www.selleckchem.com/products/dexlansoprazole.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I12,Sucralose,S4214,Sucralose,10,m,12,9,25,179603654,397.63,56038-13-2,free base,Others,Sucralose is an artificial and noncaloric sweetener; not broken down by the body.,[C@H]1([C@@H]([C@H]([C@H](O[C@H]1CO)O[C@@]2(O[C@@H]([C@H]([C@H]2O)O)CCl)CCl)O)O)Cl,201,http://www.selleckchem.com/products/sucralose.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I13,Lorcaserin HCl,S4109,Lorcaserin HCl,10,m,13,9,25,192947928,232.15,846589-98-8,hydrochloride,5-HT Receptor,Lorcaserin HCl is a selective full agonist of human 5-HT2C receptor with Ki of 15 nM.,C1(NC[C@@H](C2=C(C1)C=CC(=C2)Cl)C).Cl,198,http://www.selleckchem.com/products/lorcaserin-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I14,Erythritol,S4224,Erythritol,10,m,14,9,25,179651301,122.12,149-32-6,free base,Others,Erythritol is a sugar alcohol used as low-calorie sweetener.,[C@H]([C@H](CO)O)(CO)O,196,http://www.selleckchem.com/products/erythritol.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I15,Pefloxacin Mesylate Dihydrate,S4119,Pefloxacin Mesylate Dihydrate,10,m,15,9,25,192948865,465.49,149676-40-4,Mesylate,Topoisomerase,Pefloxacin Mesylate Dihydrate is the third generation of fluoroquinolone class of antibacterials; which inhibits Topoisomerase II activity and DNA replication.,C12(=C(C(C(=CN1CC)C(O)=O)=O)C=C(C(=C2)N3CCN(CC3)C)F).S(C)(O)(=O)=O.O.O,9,www.selleckchem.com/products/pefloxacin-mesylate-dihydrate.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I16,Zoxazolamine,S4233,Zoxazolamine,10,m,16,9,25,192912841,168.58,61-80-3,free base,Others,Zoxazolamine is a centrally acting myorelaxant; which is formerly used as an antispasmodic and uricosuric. ,C12=C(N=C(O1)N)C=C(C=C2)Cl,201,http://www.selleckchem.com/products/zoxazolamine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I17,Deoxyarbutin,S4132,Deoxyarbutin,10,m,17,9,25,194466959,194.23,53936-56-4,free base,Others,DeoxyArbutin is a reversible tyrosinase inhibitor; inhibiting tyrosinase activity with IC50 of 50 nM.,C1=C(C=CC(=C1)OC2CCCCO2)O,200,https://www.selleckchem.com/products/deoxyarbutin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I18,Serotonin HCl,S4244,Serotonin HCl,10,m,18,9,25,192942409,212.68,153-98-0,hydrochloride,Others,Serotonin HCl is a monoamine neurotransmitter and Endogenous 5-HT receptor agonist.,C1(=CC=C2C(=C1)C(=CN2)CCN)O.Cl,202,http://www.selleckchem.com/products/serotonin-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I19,Bacitracin,S4146,Bacitracin,10,m,19,9,25,192873185,1408.67,1405-87-4,free base,Others,Bacitracin is a mixture of related cyclic polypeptides produced by organisms of the licheniformis group of <i>Bacillus subtilis var</i> Tracy; which disrupts both gram positive and gram negative bacteria by interfering with cell wall and peptidoglycan synthesis.,C(C)(C)[C@H](C1SC(CN=1)C(N[C@H](C(=O)N[C@H](C(N[C@H](C(=O)N[C@H]2C(N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(N[C@H](C(=O)N[C@H](C(N[C@H](C(NCCCC2)=O)CC(=O)N)=O)CC(=O)O)CC3N=CNC=3)=O)CC4=CC=CC=C4)[C@@H](CC)C)CCCN)=O)[C@H](C)CC)=O)CCC(O)=O)CC(C)C)=O)N,70,http://www.selleckchem.com/products/bacitracin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I20,Mechlorethamine HCl,S4252,Mechlorethamine HCl,10,m,20,9,25,179652634,192.51,55-86-7,hydrochloride,Others,Mechlorethamine is the prototype of alkylating agents; it works by binding to DNA; crosslinking two strands and preventing cell duplication.,ClCCN(C)CCCl.Cl,202,http://www.selleckchem.com/products/mechlorethamine-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I21,Penicillin G Sodium,S4160,Penicillin G Sodium,10,m,21,9,25,192921296,356.37,69-57-8,sodium,Others,Penicillin G Sodium is a _-lactam antibiotic produced by <i>Penicillin spp</i>,N12([C@@]([C@@H](C1=O)NC(CC3=CC=CC=C3)=O)(SC([C@@H]2C(=O)[O-])(C)C)[H]).[Na+],199,http://www.selleckchem.com/products/benzylpenicillin-sodium.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I22,EUK 134,S4261,EUK 134,10,m,22,9,25,192916437,416.74,81065-76-1,free base,Beta Amyloid,EUK 134; a synthetic superoxide dismutase (SOD)/catalase mimetic; exhibits potent antioxidant activities; and inhibits the formation of _-amyloid and related amyloid fibril.,C12=CC=CC(=C([O-][Mn+3]34(N(=C1)CCN(=CC5C(=C(OC)C=CC=5)[O-]3)4)[Cl-])2)OC,199,http://www.selleckchem.com/products/euk-134.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I23,LPS_I23,,LPS_I23,,,23,9,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,I24,LPS_I24,,LPS_I24,,,24,9,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J03,Nelfinavir Mesylate,S4282,Nelfinavir Mesylate,10,m,3,10,25,192865339,663.89,159989-65-8,Salt,HIV Protease,"Nelfinavir Mesylate is a potent HIV protease inhibitor with Ki of 2 nM.
SelleckChem005,SP0139-A,J04,Fosfomycin Tromethamine,S4385,Fosfomycin Tromethamine,10,m,4,10,25,179606243,259.19,78964-85-9,,,,N/A,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J05,Labetalol HCl,S4291,Labetalol HCl,10,m,5,10,25,179617178,364.87,32780-64-6,Salt,Adrenergic Receptor,"Labetalol HCl is a dual antagonist for both selective alpha1-adrenergic and nonselective beta-adrenergic receptors; used in the treatment of high blood pressure. 
SelleckChem005,SP0139-A,J06,Dichlorisone Acetate,S4395,Dichlorisone Acetate,10,m,6,10,25,192959301,455.37,79-61-8,Inflammation,,,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H]( Cl)C[C@]12C,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J07,9-Aminoacridine,S4303,9-Aminoacridine,10,m,7,10,25,192916496,194.23,90-45-9,,,,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J08,Picrotoxinin,S4405,Picrotoxinin,10,m,8,10,25,179606354,292.28,17617-45-7,,,,CC(=C)[C@@H]1[C@@H]2[C@@H]3[C@@]4([C@]([C@@H]1C(=O)O2)(C[C@@H]5[C@]4(O5)C(=O )O3)O)C,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J09,Clinafoxacin HCl,S4315,Clinafoxacin HCl,10,m,9,10,25,192919546,,,Infection,,,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)Cl)N4CCC(C4)N)F)C(=O)O.Cl,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J10,Trimipramine Maleate,S4416,Trimipramine Maleate,10,m,10,10,25,179607281,410.51,521-78-8,Neurological Disease,,,OC(=O)\C=C/C(O)=O.CC(CN(C)C)CN1C2=CC=CC=C2CCC2=C1C=CC=C2,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J11,Emetine,S4323,Emetine,10,m,11,10,25,192864858,480.64,483-18-1,Respiratory Disease,,,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC) OC,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J12,SN-38,S4908,SN-38,10,m,12,10,25,181361922,392.4,86639-52-3,free base,Topoisomerase,SN-38 is an active metabolite of CPT-11; inhibits DNA topoisomerase I; DNA synthesis and causes frequent DNA single-strand breaks.,C12C3N(C(C4=C(C=3)[C@](C(=O)OC4)(CC)O)=O)CC1=C(C5=C(N=2)C=CC(=C5)O)CC,53,http://www.selleckchem.com/products/sn-38.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem005,SP0139-A,J13,Metaproterenol Sulfate,S4335,Metaproterenol Sulfate,10,m,13,10,25,192956538,520.59,5874-97-5,Respiratory Disease,,,CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,,,,,L1700-Selleck-Bioactive-Compound-Library
