384_Plate_ID,Plate Map,Well,Human_Readable_Name,MoleculeID,Concentration,Unit,Well_X,Well_Y
HiFan_Botanicals_and_Crudes,SP20304,N03,LUTEOLIN-7-O-GLUCOSIDE,LUTEOLIN-7-O-GLUCOSIDE,10.0,mM,3,14
HiFan_Botanicals_and_Crudes,SP20304,N04,ACETYL-B-BOSWELLIC ACID; 3,ACETYL-B-BOSWELLIC_ACID;_3,10.0,mM,4,14
HiFan_Botanicals_and_Crudes,SP20304,N05,LUTEOLIN,LUTEOLIN,10.0,mM,5,14
HiFan_Botanicals_and_Crudes,SP20304,N06,BOSWELLIC ACID; B,BOSWELLIC_ACID;_B,10.0,mM,6,14
HiFan_Botanicals_and_Crudes,SP20304,N07,LOGANIN,LOGANIN,10.0,mM,7,14
HiFan_Botanicals_and_Crudes,SP20304,N08,BOSWELLIC ACID; a,BOSWELLIC_ACID;_a,10.0,mM,8,14
HiFan_Botanicals_and_Crudes,SP20304,N09,LOBELINE HCl; a,LOBELINE_HCl;_a,10.0,mM,9,14
HiFan_Botanicals_and_Crudes,SP20304,N10,BIOCHANIN A ,BIOCHANIN_A,10.0,mM,10,14
HiFan_Botanicals_and_Crudes,SP20304,N11,LIQUIRITIGENIN,LIQUIRITIGENIN,10.0,mM,11,14
HiFan_Botanicals_and_Crudes,SP20304,N12,BILOBALIDE,BILOBALIDE,10.0,mM,12,14
HiFan_Botanicals_and_Crudes,SP20304,N13,LARICIRESINOL,LARICIRESINOL,10.0,mM,13,14
HiFan_Botanicals_and_Crudes,SP20304,N14,BETULONIC ACID,BETULONIC_ACID,10.0,mM,14,14
HiFan_Botanicals_and_Crudes,SP20304,N15,ASTRAGALOSIDE IV,ASTRAGALOSIDE_IV,10.0,mM,15,14
HiFan_Botanicals_and_Crudes,SP20304,N16,BETULIN,BETULIN,10.0,mM,16,14
HiFan_Botanicals_and_Crudes,SP20304,N17,KAEMPFERITRIN,KAEMPFERITRIN,10.0,mM,17,14
HiFan_Botanicals_and_Crudes,SP20304,N18,BERGAMOTTIN,BERGAMOTTIN,10.0,mM,18,14
HiFan_Botanicals_and_Crudes,SP20304,N19,AUCUBIN,AUCUBIN,10.0,mM,19,14
HiFan_Botanicals_and_Crudes,SP20304,N20,BERBERINE CHLORIDE ,BERBERINE_CHLORIDE,10.0,mM,20,14
HiFan_Botanicals_and_Crudes,SP20304,N21,ASIATICOSIDE ,ASIATICOSIDE,10.0,mM,21,14
HiFan_Botanicals_and_Crudes,SP20304,N22,BAICALIN,BAICALIN,10.0,mM,22,14
HiFan_Botanicals_and_Crudes,SP20304,O01,LPS_B24,LPS_B24,,,1,15
HiFan_Botanicals_and_Crudes,SP20304,O02,LPS_B23,LPS_B23,,,2,15
HiFan_Botanicals_and_Crudes,SP20304,O03,TA01A,TA01A,10.0,mg_mL,3,15
HiFan_Botanicals_and_Crudes,SP20304,O04,XANTHOTOXIN,XANTHOTOXIN,10.0,mM,4,15
HiFan_Botanicals_and_Crudes,SP20304,O05,ES01A,ES01A,10.0,mg_mL,5,15
HiFan_Botanicals_and_Crudes,SP20304,O06,WITHASTRAMONOLIDE; 12-DEOXY,WITHASTRAMONOLIDE;_12-DEOXY,10.0,mM,6,15
HiFan_Botanicals_and_Crudes,SP20304,O07,TD01A,TD01A,10.0,mg_mL,7,15
HiFan_Botanicals_and_Crudes,SP20304,O08,WITHANOSIDE IV,WITHANOSIDE_IV,10.0,mM,8,15
HiFan_Botanicals_and_Crudes,SP20304,O09,TO01A,TO01A,10.0,mg_mL,9,15
HiFan_Botanicals_and_Crudes,SP20304,O10,WITHANOLIDE A ,WITHANOLIDE_A,10.0,mM,10,15
HiFan_Botanicals_and_Crudes,SP20304,O11,RP01A,RP01A,10.0,mg_mL,11,15
HiFan_Botanicals_and_Crudes,SP20304,O12,WITHAFERIN A,WITHAFERIN_A,10.0,mM,12,15
HiFan_Botanicals_and_Crudes,SP20304,O13,JN01A,JN01A,10.0,mg_mL,13,15
HiFan_Botanicals_and_Crudes,SP20304,O14,VITEXIN,VITEXIN,10.0,mM,14,15
HiFan_Botanicals_and_Crudes,SP20304,O15,VM01A,VM01A,10.0,mg_mL,15,15
HiFan_Botanicals_and_Crudes,SP20304,O16,VINPOCETINE2,VINPOCETINE2,10.0,mM,16,15
HiFan_Botanicals_and_Crudes,SP20304,O17,HV01A,HV01A,10.0,mg_mL,17,15
HiFan_Botanicals_and_Crudes,SP20304,O18,VERARINE,VERARINE,10.0,mM,18,15
HiFan_Botanicals_and_Crudes,SP20304,O19,CYS01A,CYS01A,10.0,mg_mL,19,15
HiFan_Botanicals_and_Crudes,SP20304,O20,VALERENIC ACID,VALERENIC_ACID,10.0,mM,20,15
HiFan_Botanicals_and_Crudes,SP20304,O21,MS01A,MS01A,10.0,mg_mL,21,15
HiFan_Botanicals_and_Crudes,SP20304,O22,URSOLIC ACID,URSOLIC_ACID,10.0,mM,22,15
HiFan_Botanicals_and_Crudes,SP20304,P01,LPS_A24,LPS_A24,,,1,16
HiFan_Botanicals_and_Crudes,SP20304,P02,LPS_A23,LPS_A23,,,2,16
HiFan_Botanicals_and_Crudes,SP20304,P03,KAEMPFEROL-4'-GLUCOSIDE,KAEMPFEROL-4'-GLUCOSIDE,10.0,mM,3,16
HiFan_Botanicals_and_Crudes,SP20304,P04,BAICALEIN,BAICALEIN,10.0,mM,4,16
HiFan_Botanicals_and_Crudes,SP20304,P05,KAEMPFEROL ,KAEMPFEROL,10.0,mM,5,16
HiFan_Botanicals_and_Crudes,SP20304,P06,BACCATIN III,BACCATIN_III,10.0,mM,6,16
HiFan_Botanicals_and_Crudes,SP20304,P07,ARTEMISETIN,ARTEMISETIN,10.0,mM,7,16
HiFan_Botanicals_and_Crudes,SP20304,P08,ARBUTIN,ARBUTIN,10.0,mM,8,16
HiFan_Botanicals_and_Crudes,SP20304,P09,ARISTOLOCHIC ACID B,ARISTOLOCHIC_ACID_B,10.0,mM,9,16
HiFan_Botanicals_and_Crudes,SP20304,P10,APIIN,APIIN,10.0,mM,10,16
HiFan_Botanicals_and_Crudes,SP20304,P11,JATRORRHIZINE,JATRORRHIZINE,10.0,mM,11,16
HiFan_Botanicals_and_Crudes,SP20304,P12,ANDROGRAPHOLIDE,ANDROGRAPHOLIDE,10.0,mM,12,16
HiFan_Botanicals_and_Crudes,SP20304,P13,ISOSCOPOLETIN,ISOSCOPOLETIN,10.0,mM,13,16
HiFan_Botanicals_and_Crudes,SP20304,P14,ARECOLINE HYDROBROMIDE2,ARECOLINE_HYDROBROMIDE2,10.0,mM,14,16
HiFan_Botanicals_and_Crudes,SP20304,P15,ISOLIQUIRITIGENIN,ISOLIQUIRITIGENIN,10.0,mM,15,16
HiFan_Botanicals_and_Crudes,SP20304,P16,AJMALINE,AJMALINE,10.0,mM,16,16
HiFan_Botanicals_and_Crudes,SP20304,P17,HYPEROSIDE,HYPEROSIDE,10.0,mM,17,16
HiFan_Botanicals_and_Crudes,SP20304,P18,AJMALICINE,AJMALICINE,10.0,mM,18,16
HiFan_Botanicals_and_Crudes,SP20304,P19,HYPACONITINE,HYPACONITINE,10.0,mM,19,16
HiFan_Botanicals_and_Crudes,SP20304,P20,CANNABIDIOL,CANNABIDIOL,10.0,mM,20,16
HiFan_Botanicals_and_Crudes,SP20304,P21,HYOSCYAMINE; L,HYOSCYAMINE;_L,10.0,mM,21,16
HiFan_Botanicals_and_Crudes,SP20304,P22,ACONITINE,ACONITINE,10.0,mM,22,16
